46667,11
58883,19
23068,1
39623,4
15434,26
27021,51
27804,18
21983,11
11688,20
27783,3
4361,-28
13687,-8
56947,5
48032,9
50376,17
46651,-17
20328,24
10182,32
51075,8
31629,-8
27777,16
41855,-5
58037,9
22608,3
11494,-29
25327,-16
40122,-8
992,1
1070,-21
44195,5
56170,3
58468,-2
24274,12
3334,30
16893,9
61168,-10
65006,-31
14968,31
54764,-32
11185,25
42451,20
18504,-13
27981,-10
15092,10
43897,-28
24201,22
52019,17
57307,-1
44511,-12
39934,-1
38905,-2
46030,6
3241,-25
7975,-17
31075,-3
17539,-25
21925,-10
30337,7
35765,16
20839,20
17727,-12
7048,-5
26163,1
30163,-2
61683,11
50490,7
14804,18
40617,23
5842,-1
64412,-23
21805,-9
12306,1
20621,-24
12195,22
22435,-23
16959,1
62074,15
14560,-2
60972,-24
49994,-11
12370,-15
63214,-10
19119,22
4567,19
17456,7
40491,-35
44067,13
21437,-7
1839,32
53872,27
20166,21
29006,-29
34000,3
45879,-12
15738,-22
25262,20
12158,-7
646,-37
39816,-1
33745,-24
16915,-5
48419,-38
26771,8
33624,10
27902,-9
1561,12
65106,-8
9249,-19
59392,-11
19920,12
13247,-1
32636,-19
760,-1
55294,35
47773,28
15578,11
6022,19
60047,-7
22744,13
38356,13
61948,6
20805,-10
23358,-7
26314,25
17265,-9
6386,-6
55506,-39
8560,6
60520,19
21473,10
12127,-2
64876,37
44622,-2
25159,-34
3457,7
10965,-8
10345,1
15843,-5
61126,-29
28544,-1
47871,15
39807,-34
14391,6
40461,-2
41532,-24
6658,-40
51627,-6
53923,-9
9009,12
37842,15
54261,18
20079,2
56971,25
16521,-10
4285,6
16665,5
28533,10
3842,-9
34642,-2
13160,-12
34980,26
35190,-1
51945,-14
28824,-15
39483,1
37361,-22
25979,-17
27433,-29
32925,-16
13379,-3
42962,-4
56396,-5
48413,6
21572,19
58730,4
23998,11
26918,27
57086,10
65192,-16
54548,2
29957,-1
63469,-2
27269,46
1893,4
614,5
63991,-6
56605,10
51567,-16
30592,17
8311,21
8662,10
53106,-6
12887,-43
58843,11
4208,3
62228,-13
59209,24
55907,1
49929,10
19230,-11
57736,-2
59265,-15
51941,5
11435,-18
14292,-8
43741,-3
39826,24
34360,-17
51228,-15
37491,41
23849,-8
35212,9
19097,-11
6220,-8
5497,1
31742,3
48719,-24
20121,23
59985,18
51207,45
61035,-12
46114,-6
27539,-31
60060,-7
48696,18
4071,13
56681,-28
35436,-12
39673,17
14048,-34
65087,5
597,-12
43072,8
12494,-1
3270,-46
44047,-3
14098,-27
47217,7
55702,-9
19440,4
57568,8
28287,20
187,26
25177,4
39814,-35
35849,20
50429,-8
37572,15
6117,-18
39837,-15
28673,9
28953,26
40822,-7
4362,-13
24034,-6
60500,-55
23426,5
21085,15
3193,20
4745,-16
17085,-1
64577,-42
38441,-46
60856,-20
7238,-1
45610,17
18225,12
32808,-41
18604,11
26521,2
605,-4
9912,1
25495,-15
24456,28
45332,6
23936,-29
47282,-19
47354,-8
13418,13
8276,3
17682,-22
49275,26
21702,12
14182,18
12836,-8
21092,2
36752,-50
41164,7
57951,14
33938,3
48476,22
57483,29
53167,-37
28758,-4
35905,-29
52016,-9
26971,30
3325,-3
21472,-1
59416,7
25919,25
32496,30
32235,32
2426,-6
24743,-1
28485,-11
7953,7
34732,19
54533,-12
52744,2
3922,22
59588,4
32757,7
23399,6
13010,-21
60209,-25
54031,11
26534,13
39642,8
46807,8
20140,-25
32292,5
5377,-3
32994,3
26177,7
60934,1
40942,-2
31819,23
13386,1
14979,7
42912,-12
64721,-7
27196,2
15911,3
24199,-37
46616,8
16223,-24
61988,11
13094,7
2712,-37
5558,-6
27164,-4
63139,-20
45171,-41
63521,7
18517,49
30,-9
63539,10
38326,16
23055,11
47008,-8
3924,30
51385,-5
44174,2
30424,-14
37039,-37
43491,5
30937,-21
23659,-8
37548,28
9035,-9
35065,-32
7604,-6
50141,-5
4755,-38
24074,20
16388,34
26959,-2
62732,-20
35155,22
64836,-23
37315,-5
5308,28
56166,-24
45091,-25
64912,-33
15325,-19
28780,3
20576,-9
63349,23
28593,5
11246,-42
22975,16
54894,-7
20821,-50
40088,-18
45901,-28
3937,20
41851,-11
16630,-20
6257,-25
32322,6
39915,-8
37455,26
26900,7
47598,-22
11197,5
12534,-39
26188,-20
21479,-5
18012,-16
7105,16
1889,4
35955,-11
56495,39
36918,1
8235,-16
63704,-5
58542,10
43405,1
42487,15
50113,-4
1130,-18
45897,27
35338,-25
55438,-16
27511,-1
45899,36
29135,-8
36079,-5
3918,-10
52081,-22
28172,-32
6319,10
27889,22
62502,-6
14342,3
2511,21
35078,45
5535,10
26167,30
54844,3
62358,-11
1992,-24
22925,9
37114,-14
21468,17
31709,46
11282,44
23848,-7
52407,15
62515,13
7888,6
11720,-31
15718,4
59605,8
12794,-22
13230,8
32966,-5
25221,-11
32535,-7
31083,-2
6376,29
10842,-43
61953,17
29438,13
47038,-19
60022,7
10568,4
48143,22
48425,30
32362,40
32706,-22
42099,33
61376,4
20439,4
57384,31
53511,-19
35546,-1
50985,-11
21683,3
13945,7
16682,3
33510,7
36887,1
12310,-23
48432,-27
62820,-51
23665,-6
847,11
20998,25
4570,-41
60579,25
58865,34
62567,-25
60348,13
15684,-11
51833,-14
44501,10
44779,-2
38198,8
44844,34
60333,20
24209,-6
55130,-39
3107,19
61569,21
55326,-9
21988,17
41171,10
36844,-21
20171,-5
37318,-8
1505,-21
30422,4
42144,12
14166,30
64658,-2
53198,16
4616,-20
41125,-25
53616,-7
48864,20
3715,4
4233,11
42090,9
55539,2
33473,-3
16774,-14
3337,34
53016,-47
22274,-21
32338,-6
62646,-15
32918,-11
37140,-5
4523,-33
10859,-21
1009,-10
16086,1
29243,-14
44853,-3
25519,8
28369,-16
39187,46
15614,61
43013,-18
55892,-10
10738,-25
14884,21
62055,21
57195,29
63147,-1
18337,17
11502,49
62688,8
7814,4
7580,17
20388,-9
15502,-5
48477,-3
56237,-15
33458,-23
18763,-8
14539,9
4420,-19
38125,40
16708,-10
8877,-37
36107,-8
31513,1
57016,-39
13595,3
34318,16
21728,17
36873,7
1185,-1
27450,23
35791,-6
44979,-10
8100,-18
27866,1
61978,16
36634,-18
49703,-1
26788,16
21619,14
55876,-6
40883,-20
6517,30
209,-8
38104,-59
47894,5
12238,5
50929,-14
45916,11
23716,21
41848,-37
57645,-43
22815,9
12897,-15
21948,31
41799,17
6088,-13
35013,21
1411,-17
38364,6
37491,-41
13907,7
49736,-18
293,28
61223,2
23657,-23
16821,-17
45804,-1
5997,50
16347,-10
29863,22
10472,13
62960,12
5676,-2
46793,58
8551,29
20269,-31
30032,-16
17504,-22
44191,9
13973,-11
57887,-14
22853,-29
24827,27
37083,-10
9174,-65
20792,-19
23482,30
1282,-11
9570,32
14849,29
51291,15
5259,-4
32992,-32
64716,-2
63294,-8
20565,23
13815,-14
2593,-6
8940,-11
1712,27
4909,-21
53544,-22
21380,-11
32812,-22
2626,35
23268,-1
23313,38
55978,29
14368,-8
26121,-27
31387,35
35164,-48
33166,-2
34557,19
7834,-12
57196,-61
17810,1
17122,10
28722,19
18723,35
29008,9
16108,-18
47460,3
36555,-5
5445,-10
17754,1
35257,39
5943,-1
28653,28
33355,4
43158,-11
27326,-25
10919,2
50515,11
55604,23
56487,6
23295,-22
62282,-9
8249,54
45347,11
56644,3
913,-35
50668,-14
18990,-12
35203,8
23510,-16
5908,-19
38967,-19
41301,-7
28343,13
49828,21
56363,-15
62792,-29
10153,-19
64356,-20
59103,-7
51088,-31
17115,1
7063,1
58780,-9
14632,-54
48013,19
12907,-17
12271,-58
33590,11
11504,6
2989,-22
58497,-19
43542,-1
1289,13
29245,-21
62660,12
3250,3
24652,19
53591,-37
16350,14
4495,24
33709,-15
29142,-20
32838,10
4138,-13
15666,-6
52916,16
37283,-14
36795,-20
31846,-5
53138,-20
48945,2
32854,-16
56135,-19
48848,-59
47566,8
8123,9
62300,9
33770,-18
53069,-15
60899,-6
32236,2
2428,-39
50444,3
2932,-14
54361,-19
2603,-5
61450,9
17688,15
49599,14
52705,11
33459,-38
8011,37
57017,-1
29095,-7
19469,-32
17740,-47
34234,-1
7113,-7
22892,24
44598,1
45861,13
58531,13
30474,-9
34703,-14
59949,45
29982,8
8041,12
31590,-22
25158,7
56168,14
56749,20
7867,10
16921,-40
64757,-3
42463,10
61171,-8
65447,6
55270,12
14366,3
10972,16
53716,-9
9254,-8
54732,5
34426,63
1840,-25
56424,-22
45286,-16
26846,3
56209,1
15732,14
32789,17
14224,-33
20138,1
45764,19
20670,-7
64026,-14
61712,9
27628,16
44211,52
49981,32
43811,-20
44878,5
8828,23
4004,40
30930,6
46482,22
338,4
54254,-19
49395,21
634,-3
42860,14
26265,-27
12990,19
13229,-4
9873,28
10656,-3
52883,-10
17053,37
51198,3
39116,-8
59753,-39
8119,23
207,-8
10586,11
55676,-17
3440,-3
29942,-3
3338,-8
19205,31
15747,7
9288,-10
36981,-17
59533,-23
10480,-15
24079,-1
55607,21
43030,33
59751,8
57915,4
2175,20
37027,-5
24559,14
51819,-1
22560,19
41278,-18
4830,-1
49032,-29
23439,-7
43885,-11
47037,17
52194,6
13531,21
39951,16
42346,-27
63203,13
58062,9
28799,-9
13418,-13
1572,33
44297,-3
17196,-16
7986,-26
53297,-8
3374,20
34333,-2
57231,19
45291,-25
64458,17
13355,24
8569,4
6954,25
2222,6
5348,-30
10564,16
55411,-18
61011,-16
22069,22
18580,28
13253,-19
58986,16
56854,-6
36566,-20
30851,-31
62745,37
26942,31
8325,10
3660,24
41016,9
5721,6
12473,-8
61813,-16
44110,-4
17354,14
54877,-13
43720,-26
17170,3
42777,-8
27576,11
29991,-18
5100,51
5894,10
41403,-14
53618,2
23670,15
26501,3
27422,-17
49559,25
58934,-4
53781,-9
52534,-22
20649,23
13232,-3
39836,12
33772,-10
10078,-27
44332,-10
13628,-27
19552,-23
27292,27
49776,-10
30151,10
19287,5
64323,5
53888,-34
15049,30
21348,-31
22927,11
32741,26
17508,-22
46126,-21
41347,25
48163,-37
49983,-25
47141,19
10067,6
46120,16
38799,24
59014,-9
17218,-15
42284,-10
23620,30
43159,-5
39286,-19
11878,-5
48818,5
24394,-18
54905,6
20663,1
36116,3
29964,5
65307,8
13089,-35
61553,-7
12548,-20
32995,19
30695,-7
4801,-36
40937,23
3291,12
51628,-14
5670,16
43551,-17
42646,22
5945,1
35799,-12
929,-2
17615,-16
29513,-48
5759,1
26631,10
10648,16
50787,14
29180,33
41042,4
43429,31
25821,4
19667,16
44069,14
15334,-1
12560,19
59206,-21
30704,1
37313,38
32249,-9
48756,17
16276,-19
30873,9
59488,3
28162,-5
26952,-26
29557,-19
17540,-23
42218,14
49871,8
41881,-11
49017,-2
39517,-31
6416,4
60475,9
24986,-2
59472,-35
43150,-43
32701,6
31067,-2
62362,-10
47882,-8
44989,-65
5755,-32
30344,9
24159,16
26328,-6
6112,5
31904,-8
24780,5
48838,-18
21861,-17
59518,28
20279,-37
8873,-1
10205,16
59351,-1
40635,-16
26742,-36
4468,-17
61349,-10
30533,2
3918,10
2975,-18
15554,-14
40930,16
19813,-32
48263,-30
12573,-7
55750,-11
17433,25
43272,36
5103,47
48009,14
1997,53
31493,16
37954,-27
65159,23
5321,-5
15316,11
23457,-1
13386,-1
48564,-13
47229,45
33988,19
18765,-20
39835,10
38842,7
51521,25
24305,-26
58259,26
25129,14
64126,-2
31304,-11
55868,-42
60486,-1
1302,6
30968,15
41618,-9
8698,37
65357,12
42968,11
1050,13
44632,6
5503,-10
9554,6
14450,6
25716,-15
1223,12
58671,14
38934,-12
28167,-3
19928,24
64002,25
7012,-6
29633,-20
8136,-30
60916,-13
12116,7
49364,21
43670,-9
19244,19
43008,-9
37460,7
30352,1
62607,-12
47051,45
18083,-1
26726,-30
40795,21
58476,-13
34378,16
19350,-8
9867,34
42674,23
59228,19
38313,27
40722,46
57234,18
57484,-26
58708,-30
59853,-18
56662,-25
35885,24
53295,-33
11826,-23
24505,-5
16062,-25
33594,3
26298,-36
44426,27
50255,-17
41978,15
38208,-47
54894,7
15895,10
63293,-41
38358,21
1414,-21
18602,-8
48558,-12
33275,16
57738,-14
41385,-10
11860,30
31256,17
21594,6
6064,9
15695,-22
51024,-5
30214,-5
9057,-22
52553,-30
20265,-35
43459,40
59963,-46
22386,2
13032,50
3665,-22
27098,18
59159,1
46280,-26
22805,15
6361,-7
40557,-5
24789,16
13984,28
26905,-6
52484,-8
56608,13
5171,-21
40551,-10
34183,30
5876,12
44764,-24
10119,6
47318,-18
16230,-14
25215,-4
172,33
15606,-26
39102,-28
15471,-13
44453,10
20337,7
48998,36
54659,-10
61736,15
5999,18
5004,5
61388,14
26821,-4
37142,28
35698,8
65314,-9
27156,22
13662,-4
14841,-13
15767,31
483,-17
48005,-28
35646,12
57328,-13
45907,-23
40718,-9
34990,-8
61422,-8
46479,18
33455,1
46321,14
2884,-36
21486,-27
53901,21
47540,12
8058,15
17627,-58
64410,-22
50992,3
40998,7
29333,44
31556,44
34112,11
33461,-17
28545,21
57599,-27
58057,-12
13677,13
12913,-7
34261,27
58783,20
59957,-1
31080,3
54708,-29
21503,-8
31376,23
19766,25
51593,-8
28739,-7
24262,10
29156,29
55592,15
38682,-21
49723,2
46025,-7
47768,-40
51532,7
44558,5
61840,-3
25574,-26
24943,-43
5990,10
29200,-22
10141,-9
44501,-10
37280,10
30307,1
21285,-12
46447,-3
20354,23
53492,9
59157,-29
50664,-12
53712,23
21491,-6
12019,23
12878,-2
27084,-1
51827,2
62722,2
64786,16
47078,16
32409,29
21615,16
30158,-22
27304,-30
23095,-26
6507,20
14550,-2
13943,-28
16967,-13
14329,-25
62139,27
65157,-3
63906,-12
60471,-20
11481,-33
52077,-3
40987,10
33006,6
35913,-1
31755,22
27542,12
57628,-30
17844,10
62652,32
65203,-4
22725,52
55398,8
57297,-7
8808,28
51741,-21
21212,-25
15627,-16
47591,-19
50869,15
58919,-14
727,-23
13,8
51852,4
55805,-55
55364,-31
28793,-31
58604,-47
10369,7
45545,-8
13164,4
23622,9
62938,-18
56491,-4
50094,-24
24710,12
18171,-22
65079,-22
45826,-27
36472,12
41471,-18
7760,45
17071,-18
12141,-36
59256,-12
18749,12
13429,15
41407,2
2567,-8
34193,-8
48495,-9
32385,25
34500,-22
3442,-25
16600,-27
9679,-18
52446,7
41268,-3
19624,7
161,-15
34233,5
41753,10
37441,11
29848,-12
47930,24
44515,17
61872,17
11517,-3
49325,-6
48823,-9
19461,7
54166,-5
49070,33
12025,34
14854,31
41904,-15
46694,25
54115,-22
40187,19
63885,-28
42700,21
56513,31
9164,-16
34558,7
22289,1
47578,-18
44277,-35
9324,-1
14919,16
13767,-7
35571,8
61128,-11
36519,13
43866,19
7056,48
18851,-5
16034,-6
24731,9
56067,-16
50966,-19
48078,40
45177,-14
39220,-53
59762,25
59798,1
27220,13
39723,21
52572,-10
60769,-11
62449,-10
10726,12
33013,-7
38608,-21
15713,15
57915,-4
38685,43
27552,29
48313,-14
11466,-15
14101,-9
12504,26
13447,-15
28922,-20
13200,26
32064,8
12065,-7
61314,-3
6892,7
33256,-22
26272,-27
25703,5
60680,1
54779,-18
18214,13
12197,9
20405,-6
33074,-16
47378,2
16656,-61
36755,39
40192,47
54708,29
40259,-6
63229,-19
42391,25
20701,-19
49158,-5
39413,28
60119,-11
41569,-26
54424,-12
33106,-17
56879,-4
41304,-13
36104,-1
7041,1
56760,-14
35674,-31
26120,2
56479,29
51952,-10
54717,-4
22921,-19
53050,-7
54907,-9
25125,-14
28999,-6
18806,-5
2623,-52
23125,-10
7543,14
52652,9
32043,18
7878,12
54378,-8
56762,-33
51410,-29
52760,38
61985,-27
40876,37
42657,-20
17272,26
6911,-30
6232,24
4270,1
42068,-7
52712,5
3874,-3
60181,-17
15018,-11
13075,-11
29538,3
42228,5
60816,33
21914,1
51974,1
55740,22
59623,-15
38514,38
27183,-23
31352,-35
59365,6
41231,6
64571,11
34273,3
40085,23
24563,-15
62073,16
43550,-43
9857,-17
56749,-20
51935,2
37356,26
61412,11
17069,2
5725,-24
40928,-3
42249,-10
26271,-25
26356,-34
34518,6
33984,-8
2155,-23
31525,30
9467,-21
57619,16
39282,-27
45275,8
7555,-10
45376,31
64158,6
10427,-13
26408,-9
57259,37
64284,6
21674,19
54255,-5
52386,5
40060,-12
21936,-14
36983,-13
27638,-12
42502,-21
60068,12
50712,17
6305,-19
20278,-1
40032,11
7879,-31
21555,6
51669,-10
39156,-21
60241,-10
9268,5
49874,-3
56831,-9
21295,-52
15306,-1
63041,-8
52978,-14
60425,10
23690,-5
44412,-23
45411,28
48659,3
9534,2
42742,17
59085,-27
34110,33
33059,-9
18196,-3
29357,1
27686,5
13960,-51
38333,-20
13417,44
44681,-39
26107,44
62477,-18
28696,-25
1537,30
20086,20
59237,12
11381,-19
543,13
60473,9
28222,3
396,42
48791,-8
61569,-21
51740,26
49000,21
33813,16
40782,-3
59692,-27
13951,-24
40768,5
11947,-45
15571,-14
41731,26
59180,30
13891,-27
23463,-22
35744,14
29872,17
13968,-17
35605,-4
50579,-5
44146,-6
60318,-21
49864,-6
23444,30
940,2
31470,1
27858,20
27414,-43
49809,23
5994,6
31439,-2
41505,-9
23058,24
35215,-6
19702,-1
43476,17
45262,27
750,1
8542,-20
4412,38
40563,-23
56397,12
60167,40
10108,-1
47182,-3
29959,-10
22280,22
7009,1
35457,2
39649,32
24332,14
47614,17
5365,-31
3318,17
23043,-1
39969,7
51233,-6
4944,20
44833,-19
60126,5
36031,-4
46942,23
56393,12
18212,13
26344,31
29743,-15
54502,20
64052,-8
47747,-25
60754,-16
50399,12
58419,-1
19695,20
46400,-77
21757,14
8621,18
64856,-3
16798,12
30993,9
23842,-35
11910,-10
56458,9
28728,1
42120,19
54868,-43
42584,-8
19649,3
27496,-29
47191,10
41391,-6
43554,-7
61686,-13
59506,-6
25955,-2
58197,4
54352,-1
8314,2
33788,-10
43399,13
55169,-58
10381,13
24855,6
59445,-15
28156,-10
12361,19
13851,22
36586,-16
16044,7
33500,-3
10989,-19
51364,-11
52279,6
11546,1
34187,19
46762,23
33763,25
30906,-22
37691,-19
9643,34
32634,7
24829,-14
61805,11
58672,35
43715,9
28846,11
13857,26
61327,26
29183,22
64796,-18
26412,-3
29899,39
28821,-1
48613,3
18543,2
27577,8
25662,-3
47963,20
33406,2
13032,-50
34450,-25
3729,-7
48815,-41
10348,35
11898,26
57571,-7
30687,55
1976,27
27056,-5
6068,-24
33508,-23
25319,7
32985,-1
6144,-1
51772,-11
15263,-15
5426,9
43338,13
48770,1
27733,-3
64745,-4
48875,8
12088,-15
34329,10
2229,-24
28954,12
41559,-24
49358,24
13159,28
30631,11
52877,3
37564,5
11590,8
12580,-20
16588,13
52353,-6
44951,6
48683,5
16077,36
7590,23
46521,14
28236,1
40119,-27
43812,8
33490,-14
49308,16
39303,-8
4975,13
58744,29
60112,-10
36677,-10
60685,10
20304,-8
27360,16
47257,3
10375,-31
4325,-3
60575,5
5432,-23
57413,-2
47155,28
53573,10
3694,-9
7438,2
54406,-1
35146,40
6762,16
9936,26
50034,9
4342,32
10493,-21
26485,-4
34994,-10
40879,-35
862,-2
35818,-2
3579,-5
40376,7
14374,10
27806,-10
51681,17
51539,-7
9980,8
37512,-13
20375,-17
43052,-8
35134,22
12117,-31
41613,25
26869,20
3882,-13
12926,10
57795,-22
29909,-2
48293,1
40058,-26
42905,-21
57754,9
19088,-5
1795,1
42111,26
3104,2
17529,-16
45656,-5
46744,11
43914,-6
37723,-23
58249,-42
45285,9
42313,-26
19335,54
6985,-36
11877,15
22835,-4
30012,30
21344,-30
60909,-3
60844,16
2442,-13
49667,-14
30071,-10
28711,-3
15982,20
53636,-49
40455,-32
11223,7
42543,-9
26880,-56
60621,1
59909,14
49873,3
34871,-41
19398,1
64382,-2
29253,-9
12067,-10
23825,-2
34025,-15
45224,61
16510,20
61370,10
515,-16
42967,-29
37082,12
54602,17
5094,-5
15756,15
9519,40
32102,-39
50445,-18
23883,-62
2984,21
49227,-27
28493,10
58360,30
9974,-14
39730,-9
50760,6
64819,-32
9233,-14
55894,-6
49864,6
31981,22
8910,-16
58894,28
31195,-4
30637,7
58159,26
43025,2
49485,20
42351,-16
28692,-18
17626,6
26134,12
32896,-5
52348,10
41202,1
37565,-6
62616,21
40231,-1
39503,4
32548,3
16613,12
31462,2
9802,18
21027,-11
57927,47
59535,-8
18321,-1
53370,30
39386,-5
38560,23
27562,-19
63179,12
4086,27
40480,-30
23096,-10
5877,-26
16340,-3
9824,4
47298,-18
46446,-7
5808,-20
50655,4
374,-8
29176,-15
9011,-41
41061,-13
23270,-27
63799,12
48128,6
63017,11
51855,-2
24549,-9
37303,-29
944,-4
55298,-25
39481,18
22067,25
54525,2
8839,-2
8942,15
30416,-21
8917,-8
39903,24
62289,4
59003,-16
20361,-13
26727,8
29836,24
59827,-14
5726,-15
29178,-4
10491,-12
57235,-6
7117,-28
46557,-13
19669,16
38976,33
11183,-2
60678,-10
40606,15
39099,-7
63176,38
63397,-47
55823,-8
63230,3
47731,18
32823,18
44558,-5
27132,-10
47849,-9
35658,31
63486,-5
55744,-3
58972,-20
43692,-17
57329,-17
31635,32
31969,-23
63490,-1
6142,6
27624,-20
25771,-48
35609,16
34113,12
16645,2
42915,14
51305,10
5673,6
24348,1
